ID,Name,Typings,Stats,Abilities,Evolution_condition,Rarity,Region
0847,Barraskewda,Water ,"{'Total': '490', 'HP': '61', 'Attack': '123', 'Defense': '60', 'Sp. Atk': '60', 'Sp. Def': '50', 'Speed': '136'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Galar', 8)"
0848,Toxel,Electric Poison,"{'Total': '242', 'HP': '40', 'Attack': '38', 'Defense': '35', 'Sp. Atk': '54', 'Sp. Def': '35', 'Speed': '40'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Galar', 8)"
0849,Toxtricity Amped Form,Electric Poison,"{'Total': '502', 'HP': '75', 'Attack': '98', 'Defense': '70', 'Sp. Atk': '114', 'Sp. Def': '70', 'Speed': '75'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Galar', 8)"
0849,Toxtricity Low Key Form,Electric Poison,"{'Total': '502', 'HP': '75', 'Attack': '98', 'Defense': '70', 'Sp. Atk': '114', 'Sp. Def': '70', 'Speed': '75'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Galar', 8)"
0850,Sizzlipede,Fire Bug,"{'Total': '305', 'HP': '50', 'Attack': '65', 'Defense': '45', 'Sp. Atk': '50', 'Sp. Def': '50', 'Speed': '45'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Galar', 8)"
0851,Centiskorch,Fire Bug,"{'Total': '525', 'HP': '100', 'Attack': '115', 'Defense': '65', 'Sp. Atk': '90', 'Sp. Def': '90', 'Speed': '65'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Galar', 8)"
0852,Clobbopus,Fighting ,"{'Total': '310', 'HP': '50', 'Attack': '68', 'Defense': '60', 'Sp. Atk': '50', 'Sp. Def': '50', 'Speed': '32'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Galar', 8)"
0853,Grapploct,Fighting ,"{'Total': '480', 'HP': '80', 'Attack': '118', 'Defense': '90', 'Sp. Atk': '70', 'Sp. Def': '80', 'Speed': '42'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Galar', 8)"
0854,Sinistea,Ghost ,"{'Total': '308', 'HP': '40', 'Attack': '45', 'Defense': '45', 'Sp. Atk': '74', 'Sp. Def': '54', 'Speed': '50'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Galar', 8)"
0855,Polteageist,Ghost ,"{'Total': '508', 'HP': '60', 'Attack': '65', 'Defense': '65', 'Sp. Atk': '134', 'Sp. Def': '114', 'Speed': '70'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Galar', 8)"
0856,Hatenna,Psychic ,"{'Total': '265', 'HP': '42', 'Attack': '30', 'Defense': '45', 'Sp. Atk': '56', 'Sp. Def': '53', 'Speed': '39'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Galar', 8)"
0857,Hattrem,Psychic ,"{'Total': '370', 'HP': '57', 'Attack': '40', 'Defense': '65', 'Sp. Atk': '86', 'Sp. Def': '73', 'Speed': '49'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Galar', 8)"
0858,Hatterene,Psychic Fairy,"{'Total': '510', 'HP': '57', 'Attack': '90', 'Defense': '95', 'Sp. Atk': '136', 'Sp. Def': '103', 'Speed': '29'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Galar', 8)"
0859,Impidimp,Dark Fairy,"{'Total': '265', 'HP': '45', 'Attack': '45', 'Defense': '30', 'Sp. Atk': '55', 'Sp. Def': '40', 'Speed': '50'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Galar', 8)"
0860,Morgrem,Dark Fairy,"{'Total': '370', 'HP': '65', 'Attack': '60', 'Defense': '45', 'Sp. Atk': '75', 'Sp. Def': '55', 'Speed': '70'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Galar', 8)"
0861,Grimmsnarl,Dark Fairy,"{'Total': '510', 'HP': '95', 'Attack': '120', 'Defense': '65', 'Sp. Atk': '95', 'Sp. Def': '75', 'Speed': '60'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Galar', 8)"
0862,Obstagoon,Dark Normal,"{'Total': '520', 'HP': '93', 'Attack': '90', 'Defense': '101', 'Sp. Atk': '60', 'Sp. Def': '81', 'Speed': '95'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Galar', 8)"
0863,Perrserker,Steel ,"{'Total': '440', 'HP': '70', 'Attack': '110', 'Defense': '100', 'Sp. Atk': '50', 'Sp. Def': '60', 'Speed': '50'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Galar', 8)"
0864,Cursola,Ghost ,"{'Total': '510', 'HP': '60', 'Attack': '95', 'Defense': '50', 'Sp. Atk': '145', 'Sp. Def': '130', 'Speed': '30'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Galar', 8)"
0865,Sirfetch'd,Fighting ,"{'Total': '507', 'HP': '62', 'Attack': '135', 'Defense': '95', 'Sp. Atk': '68', 'Sp. Def': '82', 'Speed': '65'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Galar', 8)"
0866,Mr. Rime,Ice Psychic,"{'Total': '520', 'HP': '80', 'Attack': '85', 'Defense': '75', 'Sp. Atk': '110', 'Sp. Def': '100', 'Speed': '70'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Galar', 8)"
0867,Runerigus,Ground Ghost,"{'Total': '483', 'HP': '58', 'Attack': '95', 'Defense': '145', 'Sp. Atk': '50', 'Sp. Def': '105', 'Speed': '30'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Galar', 8)"
0868,Milcery,Fairy ,"{'Total': '270', 'HP': '45', 'Attack': '40', 'Defense': '40', 'Sp. Atk': '50', 'Sp. Def': '61', 'Speed': '34'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Galar', 8)"
0869,Alcremie,Fairy ,"{'Total': '495', 'HP': '65', 'Attack': '60', 'Defense': '75', 'Sp. Atk': '110', 'Sp. Def': '121', 'Speed': '64'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Galar', 8)"
0870,Falinks,Fighting ,"{'Total': '470', 'HP': '65', 'Attack': '100', 'Defense': '100', 'Sp. Atk': '70', 'Sp. Def': '60', 'Speed': '75'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Galar', 8)"
0871,Pincurchin,Electric ,"{'Total': '435', 'HP': '48', 'Attack': '101', 'Defense': '95', 'Sp. Atk': '91', 'Sp. Def': '85', 'Speed': '15'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Galar', 8)"
0872,Snom,Ice Bug,"{'Total': '185', 'HP': '30', 'Attack': '25', 'Defense': '35', 'Sp. Atk': '45', 'Sp. Def': '30', 'Speed': '20'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Galar', 8)"
0873,Frosmoth,Ice Bug,"{'Total': '475', 'HP': '70', 'Attack': '65', 'Defense': '60', 'Sp. Atk': '125', 'Sp. Def': '90', 'Speed': '65'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Galar', 8)"
0874,Stonjourner,Rock ,"{'Total': '470', 'HP': '100', 'Attack': '125', 'Defense': '135', 'Sp. Atk': '20', 'Sp. Def': '20', 'Speed': '70'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Galar', 8)"
0875,Eiscue Ice Face,Ice ,"{'Total': '470', 'HP': '75', 'Attack': '80', 'Defense': '110', 'Sp. Atk': '65', 'Sp. Def': '90', 'Speed': '50'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Galar', 8)"
0875,Eiscue Noice Face,Ice ,"{'Total': '470', 'HP': '75', 'Attack': '80', 'Defense': '70', 'Sp. Atk': '65', 'Sp. Def': '50', 'Speed': '130'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Galar', 8)"
0876,Indeedee Male,Psychic Normal,"{'Total': '475', 'HP': '60', 'Attack': '65', 'Defense': '55', 'Sp. Atk': '105', 'Sp. Def': '95', 'Speed': '95'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Galar', 8)"
0876,Indeedee Female,Psychic Normal,"{'Total': '475', 'HP': '70', 'Attack': '55', 'Defense': '65', 'Sp. Atk': '95', 'Sp. Def': '105', 'Speed': '85'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Galar', 8)"
0877,Morpeko Full Belly Mode,Electric Dark,"{'Total': '436', 'HP': '58', 'Attack': '95', 'Defense': '58', 'Sp. Atk': '70', 'Sp. Def': '58', 'Speed': '97'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Galar', 8)"
0877,Morpeko Hangry Mode,Electric Dark,"{'Total': '436', 'HP': '58', 'Attack': '95', 'Defense': '58', 'Sp. Atk': '70', 'Sp. Def': '58', 'Speed': '97'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Galar', 8)"
0878,Cufant,Steel ,"{'Total': '330', 'HP': '72', 'Attack': '80', 'Defense': '49', 'Sp. Atk': '40', 'Sp. Def': '49', 'Speed': '40'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Galar', 8)"
0879,Copperajah,Steel ,"{'Total': '500', 'HP': '122', 'Attack': '130', 'Defense': '69', 'Sp. Atk': '80', 'Sp. Def': '69', 'Speed': '30'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Galar', 8)"
0880,Dracozolt,Electric Dragon,"{'Total': '505', 'HP': '90', 'Attack': '100', 'Defense': '90', 'Sp. Atk': '80', 'Sp. Def': '70', 'Speed': '75'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Galar', 8)"
0881,Arctozolt,Electric Ice,"{'Total': '505', 'HP': '90', 'Attack': '100', 'Defense': '90', 'Sp. Atk': '90', 'Sp. Def': '80', 'Speed': '55'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Galar', 8)"
0882,Dracovish,Water Dragon,"{'Total': '505', 'HP': '90', 'Attack': '90', 'Defense': '100', 'Sp. Atk': '70', 'Sp. Def': '80', 'Speed': '75'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Galar', 8)"
0883,Arctovish,Water Ice,"{'Total': '505', 'HP': '90', 'Attack': '90', 'Defense': '100', 'Sp. Atk': '80', 'Sp. Def': '90', 'Speed': '55'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Galar', 8)"
0884,Duraludon,Steel Dragon,"{'Total': '535', 'HP': '70', 'Attack': '95', 'Defense': '115', 'Sp. Atk': '120', 'Sp. Def': '50', 'Speed': '85'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Galar', 8)"
0885,Dreepy,Dragon Ghost,"{'Total': '270', 'HP': '28', 'Attack': '60', 'Defense': '30', 'Sp. Atk': '40', 'Sp. Def': '30', 'Speed': '82'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Galar', 8)"
0886,Drakloak,Dragon Ghost,"{'Total': '410', 'HP': '68', 'Attack': '80', 'Defense': '50', 'Sp. Atk': '60', 'Sp. Def': '50', 'Speed': '102'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Galar', 8)"
0887,Dragapult,Dragon Ghost,"{'Total': '600', 'HP': '88', 'Attack': '120', 'Defense': '75', 'Sp. Atk': '100', 'Sp. Def': '75', 'Speed': '142'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Galar', 8)"
0888,Zacian Hero of Many Battles,Fairy ,"{'Total': '660', 'HP': '92', 'Attack': '120', 'Defense': '115', 'Sp. Atk': '80', 'Sp. Def': '115', 'Speed': '138'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Galar', 8)"
0888,Zacian Crowned Sword,Fairy Steel,"{'Total': '700', 'HP': '92', 'Attack': '150', 'Defense': '115', 'Sp. Atk': '80', 'Sp. Def': '115', 'Speed': '148'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Galar', 8)"
0889,Zamazenta Hero of Many Battles,Fighting ,"{'Total': '660', 'HP': '92', 'Attack': '120', 'Defense': '115', 'Sp. Atk': '80', 'Sp. Def': '115', 'Speed': '138'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Galar', 8)"
0889,Zamazenta Crowned Shield,Fighting Steel,"{'Total': '700', 'HP': '92', 'Attack': '120', 'Defense': '140', 'Sp. Atk': '80', 'Sp. Def': '140', 'Speed': '128'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Galar', 8)"
0890,Eternatus,Poison Dragon,"{'Total': '690', 'HP': '140', 'Attack': '85', 'Defense': '95', 'Sp. Atk': '145', 'Sp. Def': '95', 'Speed': '130'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Galar', 8)"
0890,Eternatus Eternamax,Poison Dragon,"{'Total': '1125', 'HP': '255', 'Attack': '115', 'Defense': '250', 'Sp. Atk': '125', 'Sp. Def': '250', 'Speed': '130'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Galar', 8)"
0891,Kubfu,Fighting ,"{'Total': '385', 'HP': '60', 'Attack': '90', 'Defense': '60', 'Sp. Atk': '53', 'Sp. Def': '50', 'Speed': '72'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Galar', 8)"
0892,Urshifu Single Strike Style,Fighting Dark,"{'Total': '550', 'HP': '100', 'Attack': '130', 'Defense': '100', 'Sp. Atk': '63', 'Sp. Def': '60', 'Speed': '97'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Galar', 8)"
0892,Urshifu Rapid Strike Style,Fighting Water,"{'Total': '550', 'HP': '100', 'Attack': '130', 'Defense': '100', 'Sp. Atk': '63', 'Sp. Def': '60', 'Speed': '97'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Galar', 8)"
0893,Zarude,Dark Grass,"{'Total': '600', 'HP': '105', 'Attack': '120', 'Defense': '105', 'Sp. Atk': '70', 'Sp. Def': '95', 'Speed': '105'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Galar', 8)"
0894,Regieleki,Electric ,"{'Total': '580', 'HP': '80', 'Attack': '100', 'Defense': '50', 'Sp. Atk': '100', 'Sp. Def': '50', 'Speed': '200'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Galar', 8)"
0895,Regidrago,Dragon ,"{'Total': '580', 'HP': '200', 'Attack': '100', 'Defense': '50', 'Sp. Atk': '100', 'Sp. Def': '50', 'Speed': '80'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Galar', 8)"
0896,Glastrier,Ice ,"{'Total': '580', 'HP': '100', 'Attack': '145', 'Defense': '130', 'Sp. Atk': '65', 'Sp. Def': '110', 'Speed': '30'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Galar', 8)"
0897,Spectrier,Ghost ,"{'Total': '580', 'HP': '100', 'Attack': '65', 'Defense': '60', 'Sp. Atk': '145', 'Sp. Def': '80', 'Speed': '130'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Galar', 8)"
0898,Calyrex,Psychic Grass,"{'Total': '500', 'HP': '100', 'Attack': '80', 'Defense': '80', 'Sp. Atk': '80', 'Sp. Def': '80', 'Speed': '80'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Galar', 8)"
0898,Calyrex Ice Rider,Psychic Ice,"{'Total': '680', 'HP': '100', 'Attack': '165', 'Defense': '150', 'Sp. Atk': '85', 'Sp. Def': '130', 'Speed': '50'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Galar', 8)"
0898,Calyrex Shadow Rider,Psychic Ghost,"{'Total': '680', 'HP': '100', 'Attack': '85', 'Defense': '80', 'Sp. Atk': '165', 'Sp. Def': '100', 'Speed': '150'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Galar', 8)"
0899,Wyrdeer,Normal Psychic,"{'Total': '525', 'HP': '103', 'Attack': '105', 'Defense': '72', 'Sp. Atk': '105', 'Sp. Def': '75', 'Speed': '65'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Galar', 8)"
0900,Kleavor,Bug Rock,"{'Total': '500', 'HP': '70', 'Attack': '135', 'Defense': '95', 'Sp. Atk': '45', 'Sp. Def': '70', 'Speed': '85'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Galar', 8)"
0901,Ursaluna,Ground Normal,"{'Total': '550', 'HP': '130', 'Attack': '140', 'Defense': '105', 'Sp. Atk': '45', 'Sp. Def': '80', 'Speed': '50'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Galar', 8)"
0901,Ursaluna Bloodmoon,Ground Normal,"{'Total': '555', 'HP': '113', 'Attack': '70', 'Defense': '120', 'Sp. Atk': '135', 'Sp. Def': '65', 'Speed': '52'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Galar', 8)"
0902,Basculegion Male,Water Ghost,"{'Total': '530', 'HP': '120', 'Attack': '112', 'Defense': '65', 'Sp. Atk': '80', 'Sp. Def': '75', 'Speed': '78'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Galar', 8)"
0902,Basculegion Female,Water Ghost,"{'Total': '530', 'HP': '120', 'Attack': '92', 'Defense': '65', 'Sp. Atk': '100', 'Sp. Def': '75', 'Speed': '78'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Galar', 8)"
0903,Sneasler,Fighting Poison,"{'Total': '510', 'HP': '80', 'Attack': '130', 'Defense': '60', 'Sp. Atk': '40', 'Sp. Def': '80', 'Speed': '120'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Galar', 8)"
0904,Overqwil,Dark Poison,"{'Total': '510', 'HP': '85', 'Attack': '115', 'Defense': '95', 'Sp. Atk': '65', 'Sp. Def': '65', 'Speed': '85'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Galar', 8)"
0905,Enamorus Incarnate Forme,Fairy Flying,"{'Total': '580', 'HP': '74', 'Attack': '115', 'Defense': '70', 'Sp. Atk': '135', 'Sp. Def': '80', 'Speed': '106'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Galar', 8)"
0905,Enamorus Therian Forme,Fairy Flying,"{'Total': '580', 'HP': '74', 'Attack': '115', 'Defense': '110', 'Sp. Atk': '135', 'Sp. Def': '100', 'Speed': '46'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Galar', 8)"
0906,Sprigatito,Grass ,"{'Total': '310', 'HP': '40', 'Attack': '61', 'Defense': '54', 'Sp. Atk': '45', 'Sp. Def': '45', 'Speed': '65'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Paldea', 9)"
0907,Floragato,Grass ,"{'Total': '410', 'HP': '61', 'Attack': '80', 'Defense': '63', 'Sp. Atk': '60', 'Sp. Def': '63', 'Speed': '83'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Paldea', 9)"
0908,Meowscarada,Grass Dark,"{'Total': '530', 'HP': '76', 'Attack': '110', 'Defense': '70', 'Sp. Atk': '81', 'Sp. Def': '70', 'Speed': '123'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Paldea', 9)"
0909,Fuecoco,Fire ,"{'Total': '310', 'HP': '67', 'Attack': '45', 'Defense': '59', 'Sp. Atk': '63', 'Sp. Def': '40', 'Speed': '36'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Paldea', 9)"
0910,Crocalor,Fire ,"{'Total': '411', 'HP': '81', 'Attack': '55', 'Defense': '78', 'Sp. Atk': '90', 'Sp. Def': '58', 'Speed': '49'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Paldea', 9)"
0911,Skeledirge,Fire Ghost,"{'Total': '530', 'HP': '104', 'Attack': '75', 'Defense': '100', 'Sp. Atk': '110', 'Sp. Def': '75', 'Speed': '66'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Paldea', 9)"
0912,Quaxly,Water ,"{'Total': '310', 'HP': '55', 'Attack': '65', 'Defense': '45', 'Sp. Atk': '50', 'Sp. Def': '45', 'Speed': '50'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Paldea', 9)"
0913,Quaxwell,Water ,"{'Total': '410', 'HP': '70', 'Attack': '85', 'Defense': '65', 'Sp. Atk': '65', 'Sp. Def': '60', 'Speed': '65'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Paldea', 9)"
0914,Quaquaval,Water Fighting,"{'Total': '530', 'HP': '85', 'Attack': '120', 'Defense': '80', 'Sp. Atk': '85', 'Sp. Def': '75', 'Speed': '85'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Paldea', 9)"
0915,Lechonk,Normal ,"{'Total': '254', 'HP': '54', 'Attack': '45', 'Defense': '40', 'Sp. Atk': '35', 'Sp. Def': '45', 'Speed': '35'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Paldea', 9)"
0916,Oinkologne Male,Normal ,"{'Total': '489', 'HP': '110', 'Attack': '100', 'Defense': '75', 'Sp. Atk': '59', 'Sp. Def': '80', 'Speed': '65'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Paldea', 9)"
0916,Oinkologne Female,Normal ,"{'Total': '489', 'HP': '115', 'Attack': '90', 'Defense': '70', 'Sp. Atk': '59', 'Sp. Def': '90', 'Speed': '65'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Paldea', 9)"
0917,Tarountula,Bug ,"{'Total': '210', 'HP': '35', 'Attack': '41', 'Defense': '45', 'Sp. Atk': '29', 'Sp. Def': '40', 'Speed': '20'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Paldea', 9)"
0918,Spidops,Bug ,"{'Total': '404', 'HP': '60', 'Attack': '79', 'Defense': '92', 'Sp. Atk': '52', 'Sp. Def': '86', 'Speed': '35'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Paldea', 9)"
0919,Nymble,Bug ,"{'Total': '210', 'HP': '33', 'Attack': '46', 'Defense': '40', 'Sp. Atk': '21', 'Sp. Def': '25', 'Speed': '45'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Paldea', 9)"
0920,Lokix,Bug Dark,"{'Total': '450', 'HP': '71', 'Attack': '102', 'Defense': '78', 'Sp. Atk': '52', 'Sp. Def': '55', 'Speed': '92'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Paldea', 9)"
0921,Pawmi,Electric ,"{'Total': '240', 'HP': '45', 'Attack': '50', 'Defense': '20', 'Sp. Atk': '40', 'Sp. Def': '25', 'Speed': '60'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Paldea', 9)"
0922,Pawmo,Electric Fighting,"{'Total': '350', 'HP': '60', 'Attack': '75', 'Defense': '40', 'Sp. Atk': '50', 'Sp. Def': '40', 'Speed': '85'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Paldea', 9)"
0923,Pawmot,Electric Fighting,"{'Total': '490', 'HP': '70', 'Attack': '115', 'Defense': '70', 'Sp. Atk': '70', 'Sp. Def': '60', 'Speed': '105'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Paldea', 9)"
0924,Tandemaus,Normal ,"{'Total': '305', 'HP': '50', 'Attack': '50', 'Defense': '45', 'Sp. Atk': '40', 'Sp. Def': '45', 'Speed': '75'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Paldea', 9)"
0925,Maushold Family of Four,Normal ,"{'Total': '470', 'HP': '74', 'Attack': '75', 'Defense': '70', 'Sp. Atk': '65', 'Sp. Def': '75', 'Speed': '111'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Paldea', 9)"
0925,Maushold Family of Three,Normal ,"{'Total': '470', 'HP': '74', 'Attack': '75', 'Defense': '70', 'Sp. Atk': '65', 'Sp. Def': '75', 'Speed': '111'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Paldea', 9)"
0926,Fidough,Fairy ,"{'Total': '312', 'HP': '37', 'Attack': '55', 'Defense': '70', 'Sp. Atk': '30', 'Sp. Def': '55', 'Speed': '65'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Paldea', 9)"
